brand,model,price,discount,ram_DDR4,ram_DDR5,ram_lpddr4x,bit,windows,ssd(GB),hdd(GB),display,warranty_years,warranty_accidental,processor_amd_quad,processor_amd_octa,processor_amd_hexa,processor_intel
Dell,INSPIRON 3511 CORE I3 11TH GEN,46490,22.0,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,1.0,0,0,0,0,3.0
Hp,RYZEN 7 OCTA CORE 6800H,108689,10.0,0.0,16.0,0.0,64.0,11.0,512.0,0.0,16.1,1.0,0,0,7,0,0.0
Asus,CHROMEBOOK CELERON DUAL CORE,25990,13.0,4.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,
Samsung,CORE I5 12TH GEN,67990,23.65,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Acer,PREDATOR HELIOS 300 CORE I9 11TH GEN,139990,17.0,16.0,0.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,0,9.0
Dell,RYZEN 7 OCTA CORE AMD R7,124990,23.0,0.0,16.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,7,0,0.0
Asus,CORE I7 11TH GEN,59490,26.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,7.0
Infinix,X1 SLIM SERIES CORE I3 10TH GEN,35990,28.0,0.0,0.0,8.0,64.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,3.0
Lenovo,IDEAPAD GAMING 3 RYZEN 5 HEXA CORE 4600H,64490,24.0,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,1.0,0,0,0,5,0.0
Asus,ZENBOOK S CORE I7 8TH GEN,99990,18.0,0.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,0,0,0,7.0
Hp,VICTUS CORE I7 12TH GEN,88570,12.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,7.0
Mi,NOTEBOOK HORIZON EDITION 14 CORE I7 10TH GEN,59990,99.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,7.0
Hp,VICTUS RYZEN 7 OCTA CORE 5800H,104091,23.65,16.0,0.0,0.0,64.0,11.0,512.0,0.0,16.1,1.0,0,0,7,0,0.0
Lenovo,IDEAPAD SLIM 5 RYZEN 7 OCTA CORE 4700U,60490,23.65,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,1,0,7,0,0.0
Infinix,INBOOK X1 CORE I3 10TH GEN,37999,24.0,0.0,0.0,8.0,64.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,3.0
Msi,MODERN 14 CORE I5 10TH GEN,42990,30.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Dell,G7 CORE I9 10TH GEN,206490,9.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Dell,RYZEN 5 HEXA CORE,67490,20.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,16.0,1.0,0,0,0,5,0.0
Lenovo,LEGION 5 RYZEN 7 OCTA CORE 5800H,117900,35.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,7,0,0.0
Infinix,X1 SLIM SERIES CORE I5 10TH GEN,46990,27.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Lenovo,THINKBOOK 13S CORE I5 11TH GEN,73990,34.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,13.0,1.0,0,0,0,0,5.0
Asus,ROG FLOW Z13,191990,20.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,13.4,1.0,0,0,0,0,9.0
Asus,ZENBOOK 13 CORE I5 8TH GEN,73490,19.0,0.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,0,0,0,5.0
Hp,CELERON DUAL CORE,25999,29.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,
Hp,15S INTEL CORE I3 11TH GEN,42490,11.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Asus,ROG FLOW X16,171990,25.0,0.0,16.0,0.0,0.0,11.0,1024.0,0.0,16.0,1.0,0,0,7,0,0.0
Asus,CORE I3 12TH GEN,40990,29.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,3.0
Asus,ZENBOOK 14 FLIP RYZEN 5 HEXA CORE 5600H,91990,18.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,5,0.0
Hp,15S INTEL CORE I5 11TH GEN,54450,22.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Asus,VIVOBOOK 15 RYZEN 3 DUAL CORE AMD R3,26990,37.0,4.0,0.0,0.0,64.0,10.0,256.0,0.0,15.6,1.0,0,0,0,0,0.0
Dell,INSPIRON RYZEN 7 OCTA CORE 5700U,89890,11.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,7,0,0.0
Asus,CORE I7 12TH GEN,104990,18.0,0.0,16.0,0.0,0.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,7.0
Asus,VIVOBOOK FLIP 14 CORE I5 11TH GEN,69990,15.0,0.0,0.0,8.0,0.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Dell,INSPIRON RYZEN 5 QUAD CORE 3450U,41990,15.0,8.0,0.0,0.0,64.0,10.0,256.0,0.0,15.6,1.0,0,5,0,0,0.0
Dell,VOSTRO RYZEN 3 QUAD CORE 5425U,50852,23.65,8.0,0.0,0.0,64.0,11.0,256.0,0.0,14.0,1.0,0,3,0,0,0.0
Asus,TUF DASH F15 CORE I7 12TH GEN,149990,20.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,0,7.0
Asus,ZENBOOK 14,75990,16.0,0.0,0.0,8.0,0.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Asus,TUF GAMING A15 RYZEN 5 HEXA CORE 4600H,65990,13.0,8.0,0.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,5,0.0
Asus,VIVOBOOK 15 RYZEN 3 DUAL CORE AMD RYZEN™ 3 3250U,34990,25.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,0.0
Asus,ASUS TUF DASH SERIES CORE I5 11TH GEN,88990,31.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Asus,RYZEN 5 DUAL CORE 5TH GEN,61990,19.0,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,0.0
Dell,CORE I3 12TH GEN,64490,20.0,0.0,8.0,0.0,0.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,3.0
Lenovo,IDEAPAD 720S CORE I7 8TH GEN,86000,23.65,8.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,0,0,0,7.0
Samsung,CORE I7 12TH GEN,72990,3.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,7.0
Acer,SPIN 7 CORE I7 7TH GEN,119990,3.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Infinix,INBOOK X2 PLUS CORE I3 11TH GEN,37990,15.0,0.0,0.0,8.0,64.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Acer,ASPIRE 5 CORE I5 11TH GEN,47090,14.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Hp,PAVILION RYZEN 5 HEXA CORE 5625U,61990,15.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Msi,GF63 THIN CORE I5 11TH GEN,62990,25.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,2.0,0,0,0,0,5.0
Asus,,30490,17.0,4.0,0.0,0.0,64.0,11.0,128.0,0.0,11.6,1.0,0,0,0,0,
Asus,VIVOBOOK 15 CORE I5 12TH GEN,57359,19.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,RYZEN 3 DUAL CORE 3250U,38999,17.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,0.0
Lenovo,IDEAPAD 720S CORE I5 8TH GEN,74990,10.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,0,0,0,5.0
Dell,INSPIRON CORE I5 12TH GEN,91958,23.65,16.0,0.0,0.0,0.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Acer,NITRO 5 CORE I5 11TH GEN,63999,35.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Asus,RYZEN 7 OCTA CORE 5800U,79990,34.0,0.0,0.0,16.0,64.0,10.0,1024.0,0.0,13.3,1.0,0,0,7,0,0.0
Hp,15S INTEL CORE I5 12TH GEN,61000,10.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,SPECTRE X360 CORE I5 8TH GEN,136590,39.0,8.0,0.0,0.0,64.0,10.0,256.0,0.0,13.3,1.0,0,0,0,0,5.0
Dell,ALLIENWARE CORE I7 12TH GEN,209990,20.0,0.0,32.0,0.0,64.0,11.0,1024.0,0.0,14.0,1.0,0,0,0,0,7.0
Hp,PAVILION X360 CORE I3 12TH GEN,59990,88.0,8.0,0.0,0.0,0.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,3.0
Lenovo,IDEAPAD GAMING 3I CORE I5 10TH GEN,75090,31.0,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,1.0,0,0,0,0,5.0
Asus,PRO P5 CORE I5 8TH GEN,81990,23.65,8.0,0.0,0.0,64.0,10.0,0.0,1024.0,14.0,1.0,0,0,0,0,5.0
Dell,RYZEN 5 QUAD CORE 3450U,36990,35.0,8.0,0.0,0.0,64.0,11.0,256.0,0.0,14.0,1.0,0,5,0,0,0.0
Asus,TUF GAMING F17 CORE I5 10TH GEN,73990,7.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,17.3,1.0,0,0,0,0,5.0
Lenovo,IDEAPAD 1 CELERON DUAL CORE,25490,26.0,4.0,0.0,0.0,64.0,11.0,256.0,0.0,11.6,1.0,0,0,0,0,
Dell,INSPRION 3511 CORE I3 11TH GEN,41990,20.0,8.0,0.0,0.0,0.0,10.0,0.0,1024.0,15.6,1.0,0,0,0,0,3.0
Asus,CORE I3 12TH GEN,40990,29.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,3.0
Lg,GRAM CORE I5 12TH GEN,92642,27.0,0.0,8.0,0.0,64.0,11.0,512.0,0.0,14.0,3.0,0,0,0,0,5.0
Asus,ROG ZEPHYRUS G15,164990,20.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,9,0,0.0
Hp,SPECTRE X360 CORE I7 10TH GEN,162990,15.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,0,0,0,7.0
Dell,INSPIRON CORE I5 11TH GEN,71990,3.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Msi,GF63 THIN CORE I5 10TH GEN,53990,26.0,8.0,0.0,0.0,64.0,10.0,0.0,1024.0,15.6,2.0,0,0,0,0,5.0
Msi,WF65 CORE I7 10TH GEN,159990,11.0,16.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,3.0,0,0,0,0,7.0
Lenovo,INTEL CORE I7 12TH GEN,149990,29.0,0.0,8.0,0.0,0.0,11.0,1024.0,0.0,16.0,3.0,0,0,0,0,7.0
Asus,ZENBOOK S 13 OLED RYZEN 7 OCTA CORE 6800U,130999,10.0,0.0,16.0,0.0,0.0,11.0,1024.0,0.0,13.3,1.0,0,0,7,0,0.0
Hp,VICTUS CORE I5 12TH GEN,68200,17.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,RYZEN 3 QUAD CORE 5TH GEN,40490,15.0,8.0,0.0,0.0,0.0,11.0,256.0,0.0,15.6,1.0,0,3,0,0,0.0
Lenovo,IDEAPAD GAMING 3 RYZEN 5 HEXA CORE 5600H,73990,29.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Infinix,INBOOK X2 PLUS CORE I3 11TH GEN,34990,22.0,0.0,0.0,8.0,64.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Hp,VICTUS RYZEN 7 OCTA CORE 5800H,121677,23.65,16.0,0.0,0.0,64.0,11.0,512.0,0.0,16.1,1.0,0,0,7,0,0.0
Hp,CORE I3 11TH GEN,41990,16.0,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
Infinix,INBOOK X2 PLUS CORE I7 11TH GEN,57990,27.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,7.0
Asus,VIVOBOOK 11 CELERON DUAL CORE,24990,13.0,4.0,0.0,0.0,64.0,11.0,0.0,0.0,15.0,1.0,0,0,0,0,
Hp,15,59890,14.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Asus,ZENBOOK 14X,116990,29.0,0.0,16.0,0.0,0.0,11.0,1024.0,0.0,14.0,1.0,0,0,0,0,7.0
Dell,CORE I5 12TH GEN,110888,23.65,8.0,0.0,0.0,64.0,11.0,512.0,0.0,16.0,1.0,0,0,0,0,5.0
Dell,CORE I5 11TH GEN,61890,17.0,8.0,0.0,0.0,0.0,11.0,256.0,1024.0,15.6,1.0,0,0,0,0,5.0
Realme,BOOK,46990,14.0,8.0,0.0,0.0,64.0,10.0,256.0,0.0,14.0,1.0,0,0,0,0,3.0
Lenovo,IDEAPAD 3 CB CELERON DUAL CORE,23990,31.0,4.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,
Dell,XPS 13 CORE I7 8TH GEN,122475,11.0,0.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,0,0,0,7.0
Dell,G15 CORE I7 12TH GEN,137490,27.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,0,7.0
Dell,INSPIRON CORE I5 11TH GEN,72890,24.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Msi,SUMMIT E15 CORE I7 11TH GEN,154990,1.0,16.0,0.0,0.0,64.0,10.0,1024.0,0.0,15.6,2.0,0,0,0,0,7.0
Msi,GP76 CORE I7 11TH GEN,179990,10.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Acer,ASPIRE 5 GAMING CORE I5 12TH GEN,61799,22.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,PAVILION GAMING CORE I5 11TH GEN,68690,21.0,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,1.0,0,0,0,0,5.0
Hp,RYZEN 7 OCTA CORE 6800H,122560,23.65,0.0,16.0,0.0,0.0,11.0,512.0,0.0,16.2,1.0,0,0,7,0,0.0
Asus,CHROMEBOOK FLIP TOUCH CELERON DUAL CORE,25990,16.0,4.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,
Hp,14S RYZEN 5 QUAD CORE 3500U 3RD GEN,49290,87.0,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,14.0,1.0,0,5,0,0,0.0
Infinix,X1 SERIES CORE I7 10TH GEN,57999,17.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,7.0
Asus,RYZEN 5 HEXA CORE,69092,8.0,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,1.0,0,0,0,5,0.0
Msi,GS CORE I7 8TH GEN,149990,11.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Hp,15S CORE I5 11TH GEN,64490,2.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Lenovo,LEGION Y540 CORE I5 9TH GEN,64390,25.0,8.0,0.0,0.0,64.0,10.0,256.0,1024.0,15.6,1.0,0,0,0,0,5.0
Asus,CHROMEBOOK FLIP TOUCH CELERON DUAL CORE,22990,23.0,4.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,
Lenovo,IDEAPAD 520 CORE I5 8TH GEN,64821,18.0,8.0,0.0,0.0,64.0,10.0,0.0,2048.0,15.6,1.0,0,0,0,0,5.0
Lenovo,LEGION 5 PRO CORE I7 11TH GEN,157990,29.0,16.0,0.0,0.0,64.0,11.0,1024.0,0.0,16.0,3.0,1,0,0,0,7.0
Lenovo,INTEL CORE I5 11TH GEN,68990,30.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,1,0,0,0,5.0
Dell,G15 CORE I7 11TH GEN,103990,21.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,7.0
Asus,TUF GAMING F15 CORE I5 10TH GEN,59990,29.0,8.0,0.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,OMEN CORE I7 11TH GEN,195210,23.65,16.0,0.0,0.0,64.0,10.0,1024.0,0.0,16.1,1.0,0,0,0,0,7.0
Lg,GRAM CORE I5 12TH GEN,106002,23.65,0.0,8.0,0.0,64.0,11.0,512.0,0.0,17.0,3.0,0,0,0,0,5.0
Msi,MODERN 14 CORE I7 11TH GEN,80590,10.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,7.0
Dell,INSPIRON RYZEN 5 HEXA CORE 5625U,53990,21.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Dell,RYZEN 3 DUAL CORE 3RD GEN,43490,18.0,8.0,0.0,0.0,0.0,10.0,256.0,0.0,15.6,1.0,0,0,0,0,0.0
Hp,PAVILION RYZEN 5 HEXA CORE 5500U,64700,13.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,5,0.0
Msi,CROSSHAIR 15 CORE I7 12TH GEN,114990,26.0,16.0,0.0,0.0,64.0,11.0,1024.0,0.0,15.6,2.0,0,0,0,0,7.0
Hp,SPECTRE FOLIO CORE I7 10TH GEN,239759,23.65,0.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,0,0,0,7.0
Asus,CORE I3 11TH GEN,35989,31.0,8.0,0.0,0.0,0.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Acer,SWIFT 3 OLED CORE I7 12TH GEN,115999,23.65,0.0,16.0,0.0,0.0,11.0,1024.0,0.0,14.0,1.0,0,0,0,0,7.0
Lenovo,IDEAPAD 5 PRO CORE I5 11TH GEN,69000,39.0,16.0,0.0,0.0,0.0,10.0,512.0,0.0,14.0,3.0,0,0,0,0,5.0
Lenovo,INTEL CORE I5 11TH GEN,72990,31.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,14.0,3.0,0,0,0,0,5.0
Asus,ROG ZEPHYRUS M16 CORE I7 11TH GEN,152990,30.0,16.0,0.0,0.0,0.0,10.0,1024.0,0.0,16.0,1.0,0,0,0,0,7.0
Dell,CORE I5 11TH GEN,81490,17.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,1.0,0,0,0,0,5.0
Acer,ASPIRE 3 CORE I3 11TH GEN,37000,26.0,4.0,0.0,0.0,64.0,11.0,256.0,0.0,15.6,1.0,0,0,0,0,3.0
Acer,CHROMEBOOK CELERON DUAL CORE,23989,11.0,4.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,
Asus,EEEBOOK 12 CELERON DUAL CORE,21990,21.0,4.0,0.0,0.0,64.0,11.0,0.0,0.0,15.0,1.0,0,0,0,0,
Samsung,CORE I5 12TH GEN,70990,23.65,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Msi,KATANA GF66 CORE I5 11TH GEN,73990,30.0,16.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,2.0,0,0,0,0,5.0
Asus,ROG FLOW X16,261990,16.0,0.0,32.0,0.0,64.0,11.0,1024.0,0.0,16.0,1.0,0,0,9,0,0.0
Acer,ASPIRE 3 PENTIUM QUAD CORE,37990,23.65,4.0,0.0,0.0,0.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,
Hp,PAVILION CORE I5 11TH GEN,62180,29.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Dell,CORE I5 11TH GEN,60790,25.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,HP ENVY RYZEN 7 OCTA CORE 4700U,84690,24.0,16.0,0.0,0.0,64.0,11.0,1024.0,0.0,13.3,1.0,0,0,7,0,0.0
Asus,TUF GAMING A15 RYZEN 7 OCTA CORE 4800H,70500,24.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,7,0,0.0
Asus,EXPERTBOOK B9 CORE I5 10TH GEN,132790,23.0,0.0,0.0,0.0,64.0,10.0,512.0,0.0,14.0,3.0,0,0,0,0,5.0
Asus,PENTIUM QUAD CORE,28960,29.0,8.0,0.0,0.0,0.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,
Dell,INSPIRON RYZEN 5 HEXA CORE 5625U,59999,20.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,5,0.0
Dell,CORE I5 5TH GEN,68990,23.65,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Asus,TUF GAMING F15 CORE I5 10TH GEN,59990,26.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Hp,RYZEN 7 OCTA CORE,85990,21.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,7,0,0.0
Dell,CORE I7 11TH GEN,99900,15.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,7.0
Dell,VOSTRO RYZEN 5 HEXA CORE 5625U,60990,23.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,5,0.0
Lenovo,B50,52490,23.65,0.0,0.0,0.0,64.0,8.0,0.0,1024.0,15.6,1.0,0,0,0,0,5.0
Acer,P2 SERIES CORE I5 10TH GEN,47990,19.0,8.0,0.0,0.0,64.0,10.0,0.0,1024.0,14.0,1.0,0,0,0,0,5.0
Lenovo,IDEAPAD FLEX 3 CHROMEBOOK CELERON DUAL CORE,28490,29.0,0.0,0.0,4.0,64.0,other,0.0,0.0,15.0,1.0,0,0,0,0,
Asus,ASUS TUF GAMING A15 RYZEN 7 OCTA CORE 6800HS,115990,34.0,16.0,0.0,0.0,0.0,11.0,1024.0,0.0,15.6,1.0,0,0,7,0,0.0
Infinix,X1 SLIM SERIES CORE I7 10TH GEN,54990,21.0,0.0,0.0,16.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,7.0
Asus,EXPERTBOOK B9 INTEL EVO CORE I7 10TH GEN,165990,18.0,0.0,0.0,0.0,64.0,10.0,1024.0,0.0,14.0,3.0,0,0,0,0,7.0
Dell,CORE I5 11TH GEN,52890,13.0,8.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Dell,VOSTRO CORE I3 10TH GEN,43490,28.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,14.0,1.0,0,0,0,0,3.0
Lenovo,IDEAPAD GAMING RYZEN 5 HEXA CORE 4600H,66490,20.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,0,0,5,0.0
Lenovo,IDEAPAD RYZEN 5 HEXA CORE 5500U,57990,25.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,1,0,0,5,0.0
Hp,15S RYZEN 3 QUAD CORE 5300U,40700,23.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,15.6,1.0,0,3,0,0,0.0
Lenovo,IDEAPAD 330S CORE I5 8TH GEN,56990,48.0,4.0,0.0,0.0,64.0,10.0,0.0,1024.0,15.6,1.0,0,0,0,0,5.0
Dell,INSPIRON CORE I3 11TH GEN,57500,17.0,8.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,3.0
Asus,ROG ZEPHYRUS G15 RYZEN 9 OCTA CORE 6900HS,189990,23.0,0.0,16.0,0.0,64.0,11.0,1024.0,0.0,15.6,1.0,0,0,9,0,0.0
Apple,2022 MACBOOK AIR M2,139000,23.65,0.0,0.0,0.0,0.0,other,512.0,0.0,13.6,1.0,0,0,0,0,0.0
Lenovo,IDEAPAD 3 CORE I3 11TH GEN,47500,6.0,8.0,0.0,0.0,0.0,11.0,256.0,0.0,15.0,2.0,0,0,0,0,3.0
Hp,ENVY CORE I5 10TH GEN,81990,20.0,8.0,0.0,0.0,64.0,10.0,512.0,0.0,13.3,1.0,0,0,0,0,5.0
Lenovo,THINKPAD CORE I5 10TH GEN,155411,23.65,16.0,0.0,0.0,64.0,10.0,512.0,512.0,14.0,3.0,0,0,0,0,5.0
Dell,VOSTRO RYZEN 5 HEXA CORE 5625U,76473,23.65,8.0,0.0,0.0,64.0,11.0,512.0,0.0,16.0,1.0,0,0,0,5,0.0
Acer,NITRO 5 SPIN CORE I5 8TH GEN,79258,10.0,0.0,0.0,0.0,0.0,other,0.0,0.0,15.0,1.0,0,0,0,0,0.0
Lenovo,CORE I7 9TH GEN,230400,15.0,16.0,0.0,0.0,64.0,10.0,1024.0,0.0,15.6,3.0,0,0,0,0,7.0
Asus,TUF DASH F15 CORE I5 11TH GEN,90488,30.0,16.0,0.0,0.0,0.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,5.0
Lenovo,CORE I7 10TH GEN,138550,33.0,16.0,0.0,0.0,0.0,10.0,512.0,0.0,12.0,1.0,0,0,0,0,7.0
Acer,SWIFT 5 CORE I5 8TH GEN,81998,23.65,0.0,0.0,0.0,64.0,10.0,256.0,0.0,14.0,1.0,0,0,0,0,5.0
Asus,CELERON DUAL CORE 10TH GEN,24540,28.0,4.0,0.0,0.0,0.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,
Asus,CELERON DUAL CORE 10TH GEN,24540,36.0,4.0,0.0,0.0,0.0,11.0,256.0,0.0,14.0,1.0,0,0,0,0,
Lenovo,CORE I7 11TH GEN,105990,33.0,16.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,7.0
Acer,SWIFT EDGE OLED RYZEN 7 OCTA CORE 6800U,138999,23.65,0.0,16.0,0.0,0.0,11.0,1024.0,0.0,16.0,1.0,0,0,7,0,0.0
Asus,TUF GAMING A17 RYZEN 7 OCTA CORE 4800H,72990,23.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,17.3,1.0,0,0,7,0,0.0
Hp,CORE I3 11TH GEN,43500,16.0,8.0,0.0,0.0,64.0,11.0,512.0,0.0,15.6,1.0,0,0,0,0,3.0
